ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time
BB459,UTC1000S,RUNNING,R03MSFQ01,2200,078U9MS017,AMS078C93001B,22-01-15 16:17,22-01-14 15:27,MTI,FBGA-78U9,6704,01/19/2022 MP,1091A06T21,,P51ABHF10,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,269.9102,2022-01-15 16:17:24
BB460,UTC1000S,RUNNING,R02BUAP01,2200,096EFBU002,ABU096EF2002A,22-01-14 23:50,22-01-14 03:03,ICSI,FBGA-96UEF,5000,01/20/2022 MP,,,P53YZAD07,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,240.5742,2022-01-14 23:50:05
BB461,UTC1000S,RUNNING,R02AWG401,2200,024MAAW060,AAW024MA6033B,22-01-15 00:23,22-01-14 14:13,MXIC,MINIBGA24A4L,8362,01/21/2022 MP,1091A07T41,,R02AWG402,MINIBGA24A4L,MXIC,AAW024MA6033B,1091A07T41,822.4524,2022-01-15 00:23:58
BB462,UTC1000S,IDLE,,,,AMS078C91003A,,22-01-13 20:57,,,,01/15/2022 MP,,,R02MSFF01,FBGA-78U9,MTI,AMS078C91003A,1091A06T41,322.0679,
BB463,UTC1000S,RUNNING,P53MSJL06,2200,078ENMS007,AMS078EN1002A,22-01-14 11:46,22-01-13 21:40,MTI,FBGA-78UEN,3457,01/23/2022 MP,1091A06T21,,P53MSJM05,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,2022-01-14 11:46:47
BB465,UTC1000S,RUNNING,R02ABNF01,2200,054NBAB016,AAB054NB6005A,22-01-13 19:14,22-01-13 19:09,WINBOND,VFBGA54B4U,8804,01/24/2022 MP,,,R02AWD901,MINIBGA24A4L,MXIC,AAW024MA6025A,1091A07T41,,2022-01-13 19:14:33
BB466,UTC1000S,SETUP,,,,AMS078C93001B,22-01-14 16:05,22-01-14 14:41,,,,01/25/2022 MP,,,P53MSJI11,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,269.9102,
BB467,UTC1000S,RUNNING,R02AWHN01,2200,024MAAW045,AAW024MA6022C,22-01-14 19:24,22-01-14 06:13,MXIC,MINIBGA24A4L,8480,01/26/2022 MP,,,R02AWHM02,MINIBGA24A4L,MXIC,AAW024MA6022C,1091A07T41,643.1842,2022-01-14 19:24:32
BB468,UTC1000S,RUNNING,R03AWAW08,2200,048TPAW056,AAW048TP1024D,22-01-14 21:09,22-01-14 15:13,MXIC,TSOP1-48/48M,2160,01/27/2022 MP,1091A08T41,,R03AWAW05,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,364.4237,2022-01-14 21:09:17
BB469,UTC1000S,IDLE,,,,AAB060EM2001A,,22-01-14 14:54,,,,01/28/2022 MP,,,R02ABK602,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,
BB470,UTC1000S,RUNNING,R02AWG604,2200,064MRAW035,AAW064MR1012A,22-01-14 19:30,22-01-14 03:11,MXIC,MBGA64J4U,3963,01/29/2022 MP,1091A08T41,4,R02AWG605,MBGA64J4U,MXIC,AAW064MR1012A,1091A08T41,242.9109,2022-01-14 19:30:06
BB471,UTC1000S,RUNNING,R03MSAG03,2200,048TWMS068,AMS048TW1058A,22-01-14 09:38,22-01-14 03:25,MTI,TSOP1-48AM,2160,01/30/2022 SP,1091A07T41,,R02ABMP01,TSOP2-66ME,WINBOND,AAB066TN1003A,1091A07T21,347.2018,2022-01-14 09:38:52
BB472,UTC1000S,RUNNING,R02MSF810,2200,048TWMS063,AMS048TW1053A,22-01-14 22:17,22-01-14 15:23,MTI,TSOP1-48AM,2160,01/31/2022 SP,1091A07T41,,R03MSA901,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,2022-01-14 22:17:30
BB473,UTC1000S,RUNNING,R02VGAA03,2200,048TPVG001,ABU048TP2006A,22-01-14 15:40,22-01-14 11:35,ISSI-VG,TSOP1-48/48M,2160,,1091A08C21,,R02ABMP04,TSOP2-66ME,WINBOND,AAB066TN1003A,1091A07T21,527.9668,2022-01-14 15:40:52
BB474,UTC1000S,RUNNING,R02BUAP03,2200,096EFBU002,ABU096EF2002A,22-01-14 21:34,22-01-14 00:47,ICSI,FBGA-96UEF,5000,,,,R02ABMP06,TSOP2-66ME,WINBOND,AAB066TN1003A,1091A07T21,240.5742,2022-01-14 21:34:20
BB475,UTC1000S,RUNNING,R02MSF802,2200,048TWMS063,AMS048TW1053A,22-01-14 10:14,22-01-14 03:20,MTI,TSOP1-48AM,2160,,1091A07T41,,R02MSF911,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,2022-01-14 10:14:01
BB476,UTC1000S,RUNNING,R02AWG207,2200,024MAAW023,AAW024MA6013C,22-01-14 20:56,22-01-14 14:31,MXIC,MINIBGA24A3L,8620,,1091A07T41,,R02AWG205,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,1344.7122,2022-01-14 20:56:28
BB477,UTC1000S,RUNNING,R03MSFN06,2200,078U9MS017,AMS078C93001B,22-01-15 07:21,22-01-14 14:42,MTI,FBGA-78U9,4488,,,,P53MSJJ06,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,269.9102,2022-01-15 07:21:46
BB478,UTC1000S,RUNNING,R02AWHC09,2200,048TPAW054,AAW048TP1026E,22-01-14 20:14,22-01-14 14:33,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02AWH304,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 20:14:42
BB479,UTC1000S,RUNNING,R02ABKZ06,2200,178NNAB002,AAB178NN2001A,22-01-15 00:57,22-01-14 08:47,WINBOND,VFBGA178JEU,2146,,1091A07T21,,R02ABKZ02,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,2022-01-15 00:57:53
BB480,UTC1000S,RUNNING,R02AWH303,2200,048TPAW054,AAW048TP1026E,22-01-14 15:12,22-01-14 09:31,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02ABMP08,TSOP2-66ME,WINBOND,AAB066TN1003A,1091A07T21,379.4022,2022-01-14 15:12:44
BB481,UTC1000S,RUNNING,R02BUBA02,2200,096EABU001,ABU096EA1001A,22-01-15 01:29,22-01-14 14:08,ICSI,FBGA-96LEA,2560,,,,R02BUB801,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,2022-01-15 01:29:04
BB482,UTC1000S,RUNNING,R02MSFW08,2200,048TWMS056,AMS048TW1048A,22-01-14 12:57,22-01-14 08:07,MTI,TSOP1-48AM,2160,,1091A07T41,,R02MSFW13,TSOP1-48AM,MTI,AMS048TW1048A,1091A07T41,447.2821,2022-01-14 12:57:17
BB483,UTC1000S,RUNNING,R02AWHA01,2200,048TPAW054,AAW048TP1026E,22-01-14 12:46,22-01-14 07:04,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02AWG104,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 12:46:11
BB484,UTC1000S,RUNNING,R02MSFW01,2200,048TWMS056,AMS048TW1048A,22-01-14 09:57,22-01-14 05:08,MTI,TSOP1-48AM,2160,,1091A07T41,,R02MSFW06,TSOP1-48AM,MTI,AMS048TW1048A,1091A07T41,447.2821,2022-01-14 09:57:53
BB485,UTC1000S,QC,,,,AMS078C93001B,,,,,,,,,R02ABMC01,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,269.9102,
BB486,UTC1000S,IDLE,,,,AMS048TW1020A,,22-01-14 14:10,,,,01/14/2022 MP,,,R02MSG504,TSOP1-48AM,MTI,AMS048TW1020A,1091A07T41,452.9093,
BB487,UTC1000S,RUNNING,R03ABA405,2200,096ELAB016,AAB096EL1003A,22-01-15 11:05,22-01-14 10:43,WINBOND,FBGA96UEL(2),5920,01/15/2022 MP,,,R03ABA802,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,2022-01-15 11:05:25
BB488,UTC1000S,RUNNING,R02AWHM01,2200,024MAAW045,AAW024MA6022C,22-01-14 17:31,22-01-14 04:12,MXIC,MINIBGA24A4L,8560,01/16/2022 MP,1091A07T41,,R02AWHL01,MINIBGA24A4L,MXIC,AAW024MA6022C,1091A07T41,643.1842,2022-01-14 17:31:13
BB489,UTC1000S,RUNNING,R02CDAP03,2200,096CACD004,ACD096CA4001B,22-01-14 09:06,22-01-13 10:15,ETRON,FBGA-96UH6B,5568,01/17/2022 MP,1091A07T41,,R02CDAQ02,FBGA-96UH6B,ETRON,ACD096CA4001B,1091A07T41,243.7815,2022-01-14 09:06:14
BB490,UTC1000S,IN-REPAIR,R02ABGK54,2200,054TNAB036,AAB054TN1005A,22-01-14 13:16:41,22-01-14 12:11,WINBOND,TSOP2-54ME,2880,01/18/2022 MP,1091A07T21,,R02ABGK14,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,2022-01-14 13:16:41
BB496,UTC1000S,RUNNING,R02AWG209,2200,024MAAW023,AAW024MA6013C,22-01-14 21:39,22-01-14 15:14,MXIC,MINIBGA24A3L,8633,01/19/2022 MP,1091A07T41,,R02AWG206,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,1344.7122,2022-01-14 21:39:42
BB497,UTC1000S,RUNNING,P51ABHF14,2200,178NNAB002,AAB178NN2001A,22-01-14 08:47,22-01-13 02:36,WINBOND,VFBGA178JEU,4014,01/20/2022 MP,1091A07T21,,P53ABAV13,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,2022-01-14 08:47:23
BB498,UTC1000S,WAIT-SETUP,,,,AMS078C93001B,,22-01-14 13:06,,,,01/21/2022 MP,,,P53ABAW02,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,269.9102,
BB499,UTC1000S,RUNNING,R02BUA934,2200,086TABU026,ABU086TA1007A,22-01-14 22:16,22-01-14 14:37,ICSI,TSOP2-86E,1599,01/16/2022 MP,1091A09C21,,R02BUA947,TSOP2-86E,ICSI,ABU086TA1007A,1091A09C21,208.9303,2022-01-14 22:16:11
BB500,UTC1000S,IDLE,,,,AMS078C91003A,,22-01-14 05:44,,,,01/23/2022 MP,,,R02MSFF03,FBGA-78U9,MTI,AMS078C91003A,1091A06T41,322.0679,
BB501,UTC1000S,RUNNING,R02MSF808,2200,048TWMS063,AMS048TW1053A,22-01-14 20:28,22-01-14 13:34,MTI,TSOP1-48AM,2160,01/24/2022 MP,1091A07T41,,R02MSF806,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,2022-01-14 20:28:09
BB502,UTC1000S,IDLE,,,,ABU048TP2005A,,22-01-14 15:19,,,,01/25/2022 MP,,,R02VGA812,TSOP1-48/48M,ISSI-VG,ABU048TP2005A,1091A08C21,470.6737,
BB503,UTC1000S,RUNNING,R02BUBA03,2200,096EABU001,ABU096EA1001A,22-01-14 20:47,22-01-14 09:27,ICSI,FBGA-96LEA,2560,01/26/2022 MP,,,R02BUB502,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,2022-01-14 20:47:46
BB504,UTC1000S,RUNNING,R02BUAX01,2200,048MWBU004,BU048MW2005C,22-01-14 06:43,22-01-13 22:55,ICSI,MINIBGA48A1,1920,01/27/2022 MP,,,R02CDAP04,FBGA-96UH6B,ETRON,ACD096CA4001B,1091A07T41,246.6229,2022-01-14 06:43:01
BB505,UTC1000S,IDLE,,,,AMS078EN1002A,,22-01-14 13:23,,,,01/28/2022 MP,,,P53MSJI05,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,
BB506,UTC1000S,RUNNING,R02AWEV10,2200,024MAAW016,AAW024MA6006C,22-01-14 18:56,22-01-14 13:30,MXIC,MINIBGA24A3L,8640,01/29/2022 MP,1091A07T41,,R02AWEV06,MINIBGA24A3L,MXIC,AAW024MA6006C,1091A07T41,1246.9032,2022-01-14 18:56:53
BB507,UTC1000S,WAIT-SETUP,R02MSCW01,2200,078EPMS004,AMS078EP1001A,22-01-14 13:28:00,22-01-14 13:26,MTI,FBGA-78UEP,5640,01/30/2022 MP,,,R02MSAI03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,274.5263,2022-01-14 13:28:00
BB508,UTC1000S,RUNNING,R02AWHA05,2200,048TPAW054,AAW048TP1026E,22-01-14 19:42,22-01-14 14:00,MXIC,TSOP1-48/48M,2160,01/31/2022 MP,1091A08T41,4,R02AWG107,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 19:42:07
BB509,UTC1000S,IDLE,,,,AMS078C93001B,,22-01-14 15:26,,,,01/29/2022 MP,,,P53MSJL05,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,269.9102,
BB510,UTC1000S,RUNNING,R02VGA822,2200,048TPVG003,ABU048TP2005A,22-01-14 19:17,22-01-14 14:42,ISSI-VG,TSOP1-48/48M,2160,01/30/2022 MP,1091A08C21,,R02VGA817,TSOP1-48/48M,ISSI-VG,ABU048TP2005A,1091A08C21,470.6737,2022-01-14 19:17:57
BB511,UTC1000S,RUNNING,R02MSFY23,2200,048TWMS056,AMS048TW1048A,22-01-14 07:16,22-01-14 02:26,MTI,TSOP1-48AM,2160,01/31/2022 MP,1091A07T41,,R02MSFY03,TSOP1-48AM,MTI,AMS048TW1048A,1091A07T41,447.2821,2022-01-14 07:16:21
BB512,UTC1000S,RUNNING,R02AWHC10,2200,048TPAW054,AAW048TP1026E,22-01-14 20:40,22-01-14 14:58,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02AWHA07,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 20:40:13
BB513,UTC1000S,RUNNING,R02AWHA10,2200,048TPAW054,AAW048TP1026E,22-01-14 10:47,22-01-14 05:06,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02AWG108,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 10:47:40
BB514,UTC1000S,IDLE,,,,AIS048MA9004A,,22-01-14 07:19,,,,,,,R02ISA102,MINIBGA48D3U,LYONTEK,AIS048MA9004A,1091A08C41,332.96,
BB515,UTC1000S,RUNNING,R02ABGK30,2200,054TNAB036,AAB054TN1005A,22-01-14 13:27,22-01-14 03:09,WINBOND,TSOP2-54ME,2880,,1091A07T21,,R02ABGK20,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,2022-01-14 13:27:11
BB516,UTC1000S,RUNNING,R02AWHA02,2200,048TPAW054,AAW048TP1026E,22-01-14 17:06,22-01-14 11:25,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02AWH308,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 17:06:51
BB517,UTC1000S,RUNNING,R02ABNG05,2200,090MVAB009,AAB090MV1001A,22-01-14 23:31,22-01-14 12:33,WINBOND,MINIBGA90A3,2398,,1091A08T21,,R02ABNG02,MINIBGA90A3,WINBOND,AAB090MV1001A,1091A08T21,218.6622,2022-01-14 23:31:58
BB518,UTC1000S,RUNNING,R02ABKZ05,2200,178NNAB002,AAB178NN2001A,22-01-14 11:35,22-01-13 18:48,WINBOND,VFBGA178JEU,2226,,1091A07T21,,P51ABHF12,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,2022-01-14 11:35:33
BB519,UTC1000S,RUNNING,R02ABNG01,2200,090MVAB009,AAB090MV1001A,22-01-14 22:25,22-01-14 11:32,WINBOND,MINIBGA90A3,2377,,1091A08T21,,R02ABNG06,MINIBGA90A3,WINBOND,AAB090MV1001A,1091A08T21,218.6622,2022-01-14 22:25:04
BB520,UTC1000S,RUNNING,R03ABA803,2200,096ELAB016,AAB096EL1003A,22-01-14 13:10,22-01-13 12:29,WINBOND,FBGA96UEL(2),6000,,1091A07T21,,R02ABN407,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,2022-01-14 13:10:56
BB521,UTC1000S,RUNNING,R02AWEV05,2200,024MAAW016,AAW024MA6006C,22-01-14 16:58,22-01-14 11:36,MXIC,MINIBGA24A3L,8545,,1091A07T41,,R02AWEV04,MINIBGA24A3L,MXIC,AAW024MA6006C,1091A07T41,1246.9032,2022-01-14 16:58:59
BB522,UTC1000S,RUNNING,R02ABGK26,2200,054TNAB036,AAB054TN1005A,22-01-15 00:16,22-01-14 08:14,WINBOND,TSOP2-54ME,2880,,1091A07T21,,R02ABGK52,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,2022-01-15 00:16:02
BB523,UTC1000S,RUNNING,R02LWAF01,2200,096EFLW006,ALW096EF2001A,22-01-14 04:58,22-01-13 10:29,MTI-S,FBGA-96UEF,4920,,,,R02AWDR04,MBGA64J4U,MXIC,AAW064MR1009A,1091A08T41,265.9928,2022-01-14 04:58:58
BB524,UTC1000S,RUNNING,R02AWHC04,2200,048TPAW054,AAW048TP1026E,22-01-14 20:32,22-01-14 14:50,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02AWH307,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 20:32:04
BB525,UTC1000S,RUNNING,R01ABA203,2200,060NRAB010,AAB060NR1006A,22-01-15 06:20,22-01-14 15:37,WINBOND,VFBGA60B4L,5752,01/14/2022 MP,,,P53ABD801,VFBGA60B4L,WINBOND,AAB060NR1006A,1091A07T21,390.6365,2022-01-15 06:20:40
BB526,UTC1000S,RUNNING,R02MSB403,2200,078EPMS004,AMS078EP1001A,22-01-15 12:09,22-01-14 14:57,MTI,FBGA-78UEP,5816,01/15/2022 MP,1091A06T21,,R02MSA801,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,274.5263,2022-01-15 12:09:07
BB527,UTC1000S,RUNNING,P53ABAW11,2200,178NNAB002,AAB178NN2001A,22-01-14 21:30,22-01-14 04:52,WINBOND,VFBGA178JEU,2207,01/16/2022 MP,1091A07T21,,P53ABAW07,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,2022-01-14 21:30:39
BB528,UTC1000S,RUNNING,R03BUA603,2200,054NBBU006,ABU054NB2004C,22-01-15 03:04,22-01-14 15:34,ICSI,VFBGA54B4,3940,01/17/2022 MP,,,R02BUC705,VFBGA54B4,ICSI,ABU054NB2004C,1091A07C21,342.5228,2022-01-15 03:04:21
BB529,UTC1000S,RUNNING,P53ABAW08,2200,178NNAB002,AAB178NN2001A,22-01-14 16:58,22-01-13 23:38,WINBOND,VFBGA178JEU,2300,01/18/2022 MP,1091A07T21,,P53ABAW09,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,2022-01-14 16:58:07
BB530,UTC1000S,IDLE,,,,ABU048TP2005A,,22-01-14 15:19,,,,01/19/2022 MP,,,R02VGA816,TSOP1-48/48M,ISSI-VG,ABU048TP2005A,1091A08C21,470.6737,
BB531,UTC1000S,IDLE,,,,AAB054TN1005A,,22-01-14 13:35,,,,01/20/2022 SP,,,R02ABGK59,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,
BB532,UTC1000S,IDLE,,,,AMS078C91003A,,22-01-14 10:36,,,,01/21/2022 SP,,,R02MSFF05,FBGA-78U9,MTI,AMS078C91003A,1091A06T41,322.0679,
BB533,UTC1000S,RUNNING,R01ABA202,2200,060NRAB010,AAB060NR1006A,22-01-14 15:25,22-01-14 00:43,WINBOND,VFBGA60B4L,5739,01/17/2022 SP,,,R02BUBJ01,FBGA-84UC(2),ICSI,ABU084CC2001C,1091A08C21,390.6365,2022-01-14 15:25:12
BB534,UTC1000S,RUNNING,P53MSJJ10,2200,078ENMS007,AMS078EN1002A,22-01-15 00:46,22-01-14 10:05,MTI,FBGA-78UEN,3600,01/23/2022 SP,1091A06T21,,P53MSJK02,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,2022-01-15 00:46:54
BB535,UTC1000S,RUNNING,R02BUB602,2200,096EABU001,ABU096EA1001A,22-01-14 19:18,22-01-14 07:53,ICSI,FBGA-96LEA,2580,01/24/2022 SP,,,P51ABHF05,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,225.8244,2022-01-14 19:18:40
BB536,UTC1000S,RUNNING,R03AWAW06,2200,048TPAW056,AAW048TP1024D,22-01-14 20:39,22-01-14 14:43,MXIC,TSOP1-48/48M,2160,01/25/2022 SP,1091A08T41,,R03AWAU03,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,364.4237,2022-01-14 20:39:00
BB537,UTC1000S,RUNNING,R02MSFW17,2200,048TWMS056,AMS048TW1048A,22-01-14 16:40,22-01-14 11:50,MTI,TSOP1-48AM,2160,01/26/2022 SP,1091A07T41,,R02MSFW04,TSOP1-48AM,MTI,AMS048TW1048A,1091A07T41,447.2821,2022-01-14 16:40:14
BB538,UTC1000S,IDLE,,,,AAW048TP1042C,,22-01-13 14:25,,,,01/27/2022 SP,,,R02AWGK01,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,438.0302,
BB539,UTC1000S,RUNNING,R02BUB301,2200,096EABU001,ABU096EA1001A,22-01-14 12:51,22-01-14 01:32,ICSI,FBGA-96LEA,2554,01/28/2022 SP,,,R02BUAJ04,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,2022-01-14 12:51:32
BB540,UTC1000S,RUNNING,R03MSA903,2200,048TWMS063,AMS048TW1053A,22-01-14 14:32,22-01-14 07:38,MTI,TSOP1-48AM,2160,01/29/2022 SP,1091A07T41,,R02MSF611,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,2022-01-14 14:32:18
BB541,UTC1000S,WAIT-SETUP,,,,AMS078C93001B,,22-01-14 13:25,,,,01/30/2022 MP,,,R02ABKZ03,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,269.9102,
BB542,UTC1000S,RUNNING,R02AWHA09,2200,048TPAW054,AAW048TP1026E,22-01-14 18:41,22-01-14 13:00,MXIC,TSOP1-48/48M,2160,01/31/2022 MP,1091A08T41,4,R02AWG110,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 18:41:45
BB543,UTC1000S,RUNNING,R03MSI708,2200,096ECMS010,AMS096EC3001B,22-01-14 22:03,22-01-14 11:54,MTI,FBGA-96UEC,2429,,1091A06T21,,R02ABMB01,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,240.3634,2022-01-14 22:03:30
BB544,UTC1000S,RUNNING,R03ABA902,2200,096ELAB016,AAB096EL1003A,22-01-15 12:28,22-01-14 11:58,WINBOND,FBGA96UEL(2),5956,,1091A07T21,,R02ABP101,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,2022-01-15 12:28:42
BB545,UTC1000S,RUNNING,R03ABA401,2200,096ELAB016,AAB096EL1003A,22-01-14 15:06,22-01-13 14:52,WINBOND,FBGA96UEL(2),5888,,,,R02ABN504,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,2022-01-14 15:06:45
BB546,UTC1000S,IDLE,,,,AAB096EL1017A,,22-01-14 06:58,,,,,,,R02ABMG01,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,
BB547,UTC1000S,RUNNING,R02BUC602,2200,090NCBU014,ABU090NC8002B,22-01-15 03:37,22-01-14 08:52,ICSI,VFBGA90B4L,4154,,,,R02ABMC02,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,221.4408,2022-01-15 03:37:44
BB548,UTC1000S,SETUP,,,,AMS078C93001B,22-01-14 15:44,22-01-14 14:20,,,,,,,R02ABKZ01,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,269.9102,
BB549,UTC1000S,RUNNING,R02AWHC11,2200,048TPAW054,AAW048TP1026E,22-01-14 17:11,22-01-14 11:29,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02AWHA04,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,2022-01-14 17:11:08
BB550,UTC1000S,RUNNING,R02AWDM01,2200,064MRAW025,AAW064MR1004A,22-01-14 17:15,22-01-14 07:21,MXIC,MBGA64J4U,4000,,1091A07T41,,R02AWE402,MBGA64J4U,MXIC,AAW064MR1004A,1091A07T41,404.0291,2022-01-14 17:15:50
BB551,UTC1000S,RUNNING,R02BUB804,2200,096EABU001,ABU096EA1001A,22-01-14 20:28,22-01-14 08:57,ICSI,FBGA-96LEA,2600,,1091A07C21,,R02BUB901,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,2022-01-14 20:28:14
BB552,UTC1000S,RUNNING,R02MSFF04,2200,078U9MS012,AMS078C91003A,22-01-14 07:35,22-01-13 10:46,MTI,FBGA-78U9,6702,,1091A06T41,,R02MSFG01,FBGA-78U9,MTI,AMS078C91003A,1091A06T41,322.0679,2022-01-14 07:35:01
BB553,UTC1000S,RUNNING,R02ABGK55,2200,054TNAB036,AAB054TN1005A,22-01-14 18:15,22-01-14 07:57,WINBOND,TSOP2-54ME,2880,,1091A07T21,,R02ABGK41,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,2022-01-14 18:15:15
BB554,UTC1000S,RUNNING,R03ABAA01,2200,096ELAB016,AAB096EL1003A,22-01-15 03:44,22-01-14 03:12,WINBOND,FBGA96UEL(2),5963,,1091A07T21,,R03ABA806,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,2022-01-15 03:44:43
BB555,UTC1000S,RUNNING,R02AWH305,2200,048TPAW054,AAW048TP1026E,22-01-14 15:12,22-01-14 09:30,MXIC,TSOP1-48/48M,2160,,1091A08T41,4,R02AWG102,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,
BB556,UTC1000S,IDLE,,,,ABU096EA1001A,,22-01-14 15:32,,,,01/14/2022 MP,,,R02BUB903,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,
BB557,UTC1000S,RUNNING,R02BUCC01,2200,096EABU001,ABU096EA1001A,22-01-14 19:24,22-01-14 07:53,ICSI,FBGA-96LEA,2600,01/15/2022 MP,,,R02BUB703,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,2022-01-14 19:24:18
BB558,UTC1000S,WAIT-REPAIR,R02ABGK18,2200,054TNAB036,AAB054TN1005A,22-01-14 13:55:30,22-01-14 15:22,WINBOND,TSOP2-54ME,2880,01/16/2022 MP,1091A07T21,,R02ABGK06,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,2022-01-14 13:55:30
BB559,UTC1000S,RUNNING,R02MSF804,2200,048TWMS063,AMS048TW1053A,22-01-14 20:08,22-01-14 13:14,MTI,TSOP1-48AM,2160,01/17/2022 MP,1091A07T41,,R02MSF803,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,2022-01-14 20:08:02
BB560,UTC1000S,RUNNING,R02MSFW07,2200,048TWMS056,AMS048TW1048A,22-01-14 19:05,22-01-14 14:15,MTI,TSOP1-48AM,2160,01/18/2022 MP,1091A07T41,,R02MSFW05,TSOP1-48AM,MTI,AMS048TW1048A,1091A07T41,447.2821,2022-01-14 19:05:38
