route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity
BGA185,R02YZA205,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2090,N,N,AYZ096EF2003A,4,24,BBB15-1,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA217,ZJP,FBGA-96UEF,096EFYZ004,2458,0,2090,N,N,AYZ096EF2003A,4,24,BB754-1,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA206,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2090,N,N,AYZ096EF2003A,4,24,BB791-1,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA215,ZJP,FBGA-96UEF,096EFYZ004,2463,0,2090,N,N,AYZ096EF2003A,4,24,BB765-1,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA204,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2090,N,N,AYZ096EF2003A,4,24,BB781-1,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA216,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2090,N,N,AYZ096EF2003A,4,24,BBB31-1,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA103,ZJP,FBGA-96UEF,096EFYZ004,2464,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-3,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA107,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA115,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-1,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA221,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,24,N2A08-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA301,ZJP,FBGA-96UEF,096EFYZ004,2466,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-3,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA305,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-3,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA309,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA313,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2150,N,N,AYZ096EF2003A,4,26,N2WB TB,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA317,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA321,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA104,ZJP,FBGA-96UEF,096EFYZ004,2471,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-3,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA108,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA116,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-1,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA222,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,24,N2A08-2,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA302,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-3,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA306,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-3,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA310,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA314,ZJP,FBGA-96UEF,096EFYZ004,2462,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA318,ZJP,FBGA-96UEF,096EFYZ004,2476,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA322,ZJP,FBGA-96UEF,096EFYZ004,2476,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA101,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA105,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA109,ZJP,FBGA-96UEF,096EFYZ004,2498,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA113,ZJP,FBGA-96UEF,096EFYZ004,2499,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA219,ZJP,FBGA-96UEF,096EFYZ004,2472,0,2150,N,N,AYZ096EF2003A,4,24,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA223,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,24,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA303,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-3,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA307,ZJP,FBGA-96UEF,096EFYZ004,2495,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA311,ZJP,FBGA-96UEF,096EFYZ004,2464,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA315,ZJP,FBGA-96UEF,096EFYZ004,2471,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA319,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA323,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA102,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA106,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA114,ZJP,FBGA-96UEF,096EFYZ004,2499,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-1.07,N,DA
BGA185,R02YZA220,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,24,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA224,ZJP,FBGA-96UEF,096EFYZ004,2422,0,2150,N,N,AYZ096EF2003A,4,24,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA304,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A07-3,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA308,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA312,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA316,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2150,N,N,AYZ096EF2003A,4,26,N2A08-5,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA320,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA324,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2150,N,N,AYZ096EF2003A,4,26,N2A10-4,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA201,ZJP,FBGA-96UEF,096EFYZ004,2432,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA209,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA213,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA407,ZJP,FBGA-96UEF,096EFYZ004,2493,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA415,ZJP,FBGA-96UEF,096EFYZ004,2444,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA419,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA202,ZJP,FBGA-96UEF,096EFYZ004,2440,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA210,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA214,ZJP,FBGA-96UEF,096EFYZ004,2460,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA218,ZJP,FBGA-96UEF,096EFYZ004,2459,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA416,ZJP,FBGA-96UEF,096EFYZ004,2458,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA420,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA424,ZJP,FBGA-96UEF,096EFYZ004,2440,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA203,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA207,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA211,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA405,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA413,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA417,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA421,ZJP,FBGA-96UEF,096EFYZ004,2453,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA425,ZJP,FBGA-96UEF,096EFYZ004,2090,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,P53YZA610,ZJP,FBGA-96UEI,096EIYZ001,2776,0,2200,Y,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-0.27,N,DA
BGA185,P53YZAD07,ZJP,FBGA-96UEI,096EIYZ001,2900,0,2200,N,Y,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.27,N,DA
BGA185,R02YZA208,ZJP,FBGA-96UEF,096EFYZ004,2498,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA212,ZJP,FBGA-96UEF,096EFYZ004,2486,0,2200,N,Y,AYZ096EF2003A,4,24,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.91,N,DA
BGA185,R02YZA418,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,R02YZA422,ZJP,FBGA-96UEF,096EFYZ004,2438,0,2200,N,Y,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.75,N,DA
BGA185,P53YZAD08,ZJP,FBGA-96UEI,096EIYZ001,2892,0,2250,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.35,N,BB512
BGA185,R02YZA403,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB775
BGA185,R02YZA411,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB773
BGA185,R02YZA423,ZJP,FBGA-96UEF,096EFYZ004,2429,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB752
BGA185,P53YZAD05,ZJP,FBGA-96UEI,096EIYZ001,2920,0,2250,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.35,N,BB453
BGA185,P53YZAD09,ZJP,FBGA-96UEI,096EIYZ001,2927,0,2250,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.35,N,BB596
BGA185,R02YZA404,ZJP,FBGA-96UEF,096EFYZ004,2495,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BBB16
BGA185,R02YZA408,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB788
BGA185,R02YZA412,ZJP,FBGA-96UEF,096EFYZ004,2488,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB754
BGA185,P53YZAD06,ZJP,FBGA-96UEI,096EIYZ001,2900,0,2250,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.35,N,BB485
BGA185,R02YZA401,ZJP,FBGA-96UEF,096EFYZ004,2494,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB775
BGA185,R02YZA409,ZJP,FBGA-96UEF,096EFYZ004,2458,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB784
BGA185,P53YZAD02,ZJP,FBGA-96UEI,096EIYZ001,2880,0,2250,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.35,N,BB473
BGA185,R02YZA402,ZJP,FBGA-96UEF,096EFYZ004,2500,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB791
BGA185,R02YZA406,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB737
BGA185,R02YZA410,ZJP,FBGA-96UEF,096EFYZ004,2452,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB780
BGA185,R02YZA414,ZJP,FBGA-96UEF,096EFYZ004,2480,0,2250,N,N,AYZ096EF2003A,4,25,,,P3T1GF40CBF-Z{YZ}{RYOWA},-0.98,N,BB782
BGA185,P53YZA611,ZJP,FBGA-96UEI,096EIYZ001,10979,0,2330,N,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-0.83,N,BB516
BGA185,P53YZAD04,ZJP,FBGA-96UEI,096EIYZ001,5770,0,2330,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.83,N,BB457
BGA185,P53YZAI01,ZJP,FBGA-96UEI,096EIYZ001,469,0,2330,N,N,AYZ096EI1002A,4,1,,,P3T2GF40CBF-G{YZ},-1.33,N,BB562
BGA185,P53YZAD01,ZJP,FBGA-96UEI,096EIYZ001,11420,0,2330,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.83,N,BB474
BGA185,P53YZAD10,ZJP,FBGA-96UEI,096EIYZ001,5840,0,2330,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.83,N,BB602
BGA185,P53YZAD12,ZJP,FBGA-96UEI,096EIYZ001,5756,0,2330,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},-0.83,N,BB444
BGA185,P53YZA502,ZJP,FBGA-96UEI,096EIYZ001,11656,0,2410,N,Y,AYZ096EI1002A,4,14,,,P3T2GF40CBF-Z{YZ},-0.33,N,BB445
BGA185,P53YZA601,ZJP,FBGA-96UEI,096EIYZ001,11780,0,2410,N,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-0.83,N,BB457
BGA185,P53YZA503,ZJP,FBGA-96UEI,096EIYZ001,6919,0,2410,N,N,AYZ096EI1002A,4,14,,,P3T2GF40CBF-Z{YZ},-0.33,N,BB460
BGA185,P53YZA603,ZJP,FBGA-96UEI,096EIYZ001,11612,0,2410,N,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-0.83,N,BB441
BGA185,P53YZA605,ZJP,FBGA-96UEI,096EIYZ001,11678,0,2410,N,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-0.83,N,BB453
BGA185,P53YZAA03,ZJP,FBGA-96UEI,096EIYZ001,7770,0,2410,N,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-0.33,N,BB596
BGA185,P53YZAA02,ZJP,FBGA-96UEI,096EIYZ001,5862,0,2430,N,Y,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-0.44,N,BB595
BGA185,P53YZA501,ZJP,FBGA-96UEI,096EIYZ001,5674,0,2430,N,N,AYZ096EI1002A,4,14,,,P3T2GF40CBF-Z{YZ},-0.44,N,BB596
BGA185,P53YZAA04,ZJP,FBGA-96UEI,096EIYZ001,11598,0,2440,N,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-1.33,N,BB602
BGA185,P53YZAA01,ZJP,FBGA-96UEI,096EIYZ001,11491,0,2440,Y,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-1.33,N,BB474
BGA185,P53YZAA06,ZJP,FBGA-96UEI,096EIYZ001,11795,0,2440,N,N,AYZ096EI1002A,4,17,,,P3T2GF40CBF-Z{YZ},-1.33,N,BB453
BGA185,P53YZA505,ZJP,FBGA-96UEI,096EIYZ001,11754,0,2440,Y,N,AYZ096EI1002A,4,14,,,P3T2GF40CBF-Z{YZ},-1.33,N,BB453
BGA185,P53YZA506,ZJP,FBGA-96UEI,096EIYZ001,5809,0,2450,N,N,AYZ096EI1002A,4,14,,,P3T2GF40CBF-Z{YZ},-1.33,N,BB473
BGA185,P53YZA402,ZJP,FBGA-96UEI,096EIYZ001,29335,0,2460,Y,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},0.0,N,BB444
BGA185,P53YZA401,ZJP,FBGA-96UEI,096EIYZ001,18479,0,2480,N,N,AYZ096EI1002A,4,16,,,P3T2GF40CBF-Z{YZ},0.0,N,BB460
BGA192,R03BUA2,ICSI,MINIBGA54J4U,054MFBU009,7,21018,2003,N,N,ABU054MF6001A,,5,,Y,IS45S16160J-6BLA1-AS,0.0,N,
BGA192,RXXBU12,ChipMOS,MINIBGA54J4U,054MFBU009,129,0,2070,N,N,ABU054MF6001A,,5,,,IS42S16160J-7BL,0.0,N,
BGA192,RXXBU17,ChipMOS,MINIBGA54J4U,054MFBU009,70,0,2070,N,N,ABU054MF6001A,,5,,Y,IS45S16160J-6BLA1-AS,0.0,N,
BGA199,R02LWAD,MTI-S,VFBGA132JEU,132NYLW034,24,8428,2040,N,N,ALW132NY4010A,,4,,,SWSUBN18AX8G-Z-BG63-HFG-790-X2-1,0.0,N,
BGA199,RXXLW11,ChipMOS,VFBGA132JEU,132NYLW034,60,0,2070,N,N,ALW132NY4010A,,1,,,SWSUBN18AX8G-Z-BG63-HFG-790-X2-1,0.0,N,
BGA199,RXXLW12,ChipMOS,VFBGA132JEU,132NYLW034,27,0,2070,N,N,ALW132NY4010A,,4,,,SWSUBN18AX8G-Z-BG63-HFG-790-X2-1,0.0,N,
BGA199,P51LWAU01,MTI-S,VFBGA132JEU,132NYLW034,1571,0,2330,N,N,ALW132NY4010A,,1,,,SWSUBN18AX8G-Z-BE31-HFG-790-X2-1,0.0,N,BB712
BGA199,P51LWAV01,MTI-S,VFBGA132JEU,132NYLW034,4660,0,2330,N,N,ALW132NY4010A,,4,,,SWSUBN18AX8G-Z-BE31-HFG-790-X2-1,0.0,N,BB712
BGA199,P51LWAV03,MTI-S,VFBGA132JEU,132NYLW034,3617,0,2330,N,N,ALW132NY4010A,,4,,,SWSUBN18AX8G-Z-BE31-HFG-790-X2-1,0.0,N,BB712
BGA199,R02LWAE01,MTI-S,VFBGA132JEU,132NYLW034,1443,0,2330,N,N,ALW132NY4010A,,1,,,SWSUBN18AX8G-Z-BG63-HFG-790-X2-1,0.0,N,BB712
BGA199,P51LWAT01,MTI-S,VFBGA132JEU,132NYLW034,4464,0,2430,N,N,ALW132NY4010A,,4,,,SWSUBN18AX8G-Z-BE31-HFG-790-X2-1,0.0,N,BB712
BGA199,P51LWAT03,MTI-S,VFBGA132JEU,132NYLW034,3401,0,2430,N,N,ALW132NY4010A,,4,,,SWSUBN18AX8G-Z-BE31-HFG-790-X2-1,0.0,N,BB712
BGA206,R02LWAF,MTI-S,FBGA-96UEF,096EFLW006,10576,13,2070,N,N,ALW096EF2001A,,3,,,SPSUBZ32DX16C-Z-BG63-RFG-200-X2-1{RYOWA1},-0.42,N,
BGA206,R02LWA401,MTI-S,FBGA-78U9,078U9LW014,6467,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG63-QFG-200-X2-1{ZDT},0.7,N,BBR38
BGA206,R02LWA502,MTI-S,FBGA-78U9,078U9LW014,6330,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG63-GFG-200-X2-1{ZDT},0.7,N,BB213
BGA206,R02LWA701,MTI-S,FBGA-78U9,078U9LW014,6599,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG66-GFG-200-X2-1{ZDT},0.7,N,BB213
BGA206,R02LWA901,MTI-S,FBGA-78U9,078U9LW014,13077,0,2230,N,N,ALW078C93002A,,2,,,SPSUBV00HX8F-Z-BG66-QFG-200-X2-1{ZDT},0.7,N,BBR46
BGA206,R02LWA402,MTI-S,FBGA-78U9,078U9LW014,6490,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG63-QFG-200-X2-1{ZDT},0.7,N,BB230
BGA206,R02LWA503,MTI-S,FBGA-78U9,078U9LW014,2730,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG63-GFG-200-X2-1{ZDT},0.7,N,BBR38
BGA206,R02LWA702,MTI-S,FBGA-78U9,078U9LW014,12121,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG66-GFG-200-X2-1{ZDT},0.7,N,BBR47
BGA206,R02LWAA01,MTI-S,FBGA-78U9,078U9LW014,6560,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG66-QFG-200-X2-1{ZDT},0.7,N,BB230
BGA206,R02LWA403,MTI-S,FBGA-78U9,078U9LW014,5805,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG63-QFG-200-X2-1{ZDT},0.7,N,BB231
BGA206,R02LWA801,MTI-S,FBGA-78U9,078U9LW014,12218,0,2230,N,N,ALW078C93002A,,3,,,SPSUBV00HX8F-Z-BG66-QFG-200-X2-1{ZDT},0.7,N,BB229
