process_id,master_desc,detail_id,remark
056TH123ENG,PTN no,R21400198,06
056TH123ENG,PTN no,R21400198,06
056TH123ENG,PTN no,R21500198,04
056TH123ENG,PTN no,R22500198,05
056TH123ENG,PTN no,R23300398,06
056TH123ENG,PTN no,R24250398,08
056TH123ENG,PTN no,R31500198,04
056TH123ENG,Support Entity,S20400102,
056TH123ENG,Support Entity,S20400102,
056TH123ENG,Support Entity,S22000101,SU-22075-325F15
056TH123ENG,Support Entity,S22000102,
056TH123ENG,Support Entity,S32000102,
056TH123ENG,Support Entity,S32000103,SU-22075-325F15
056TH172,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
056TH172,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
056TH172,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
056TH172,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
056TH172,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
056TH172,Lot Size,O20700198,1600
056TH172,Entity Code,R20100698,Y
056TH172,PTN No,R20800698,66
056TH172,PTN no,R21500198,04
056TH172,PTN no,R23300398,06
056TH172,PTN no,R24250398,08
056TH172,Support Entity,S20400102,
056TH172,Support Entity,S20400102,
056TH172,Support Entity,S22000101,SU-22075-325F15
056TH172,Support Entity,S22000102,
060C3005,Entity,E20700199,CM-700
060C3005,Entity,E20700199,CM-700
060C3005,Entity,E20700199,CM-700
060C3005,Entity,E20800101,
060C3005,Entity,E21500199,E&R
060C3005,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
060C3005,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
060C3005,Entity,E22500199,Tepla
060C3005,Entity,E23000103,
060C3005,Entity,E23300101,
060C3005,Entity,E23300101,
060C3005,Entity,E24050198,Tepla
060C3005,Lot Size,O20700198,3200
060C3005,Entity Code,R20100698,C
060C3005,PTN No,R20800698,DV-010
060C3005,PTN no,R21500198,05
060C3005,PTN no,R22500198,02
060C3005,PTN no,R23300398,04
060C3005,PTN no,R24050198,04
060C3005,PTN no,R24720298,14
060C3005,Support Entity,S20400102,
060C3005,Support Entity,S20400102,
060C3005,Support Entity,S22000101,SI-25063-315F
060C3005,Support Entity,S22000102,
060CA010,Entity,E23000103,
060CA010,Entity,E23300101,
060CA010,Entity,E23300101,
060CA010,Lot Size,O20700198,2400
060CA010,Entity Code,R20100698,Y
060CA010,PTN No,R20800698,13
060CA010,PTN no,R21500198,05
060CA010,PTN no,R22500198,02
060CA010,PTN no,R23300398,03
060CA010,PTN no,R24050198,04
060CA010,Support Entity,S20400102,
060CA010,Support Entity,S20400102,
060CA010,Support Entity,S22000101,FG085A-CD3313-06A
060CA010,Support Entity,S22000102,
060CA010,Support Entity,S22000103,FG085A-CD3313-06A
060EM004,Entity,E20700199,CM-700
060EM004,Entity,E20700199,CM-700
060EM004,Entity,E20700199,CM-700
060EM004,Entity,E22000199,SHINKAWA UTC--1000/1000S;2000/2000S;3000
060EM004,Entity,E22000199,SHINKAWA UTC--1000/1000S;2000/2000S;3000
060EM004,Entity,E22500199,TEPLA
060EM004,Lot Size,O20700198,7840
060EM004,Entity Code,R20100698,Y
060EM004,PTN No,R20800698,28
060EM004,PTN no,R21500198,05
060EM004,PTN no,R22500198,02
060EM004,PTN no,R23300398,06
060EM004,PTN no,R24050198,04
060EM004,Support Entity,S20400102,
060EM004,Support Entity,S20400102,
060EM004,Support Entity,S22000101,SI-23066-283F12
060EM004,Support Entity,S22000102,
060MV003,Taping Entity,E20100199,LINTEC RAD-3500
060MV003,Taping Entity,E20100199,LINTEC RAD-3500
060MV003,Lapping Entity,E20100299,OKAMOTO GNX-300
060MV003,Lapping Entity,E20100299,OKAMOTO GNX-300
060MV003,Detaping Entity,E20100399,LINTEC RAD-2500
060MV003,Detaping Entity,E20100399,LINTEC RAD-2500
060MV003,Entity,E20300199,LINTEC RAD-2500
060MV003,Entity,E20300199,LINTEC RAD-2500
060MV003,Entity,E20400199,A-WD-300T
060MV003,Entity,E20400199,A-WD-300T
060MV003,Entity,E20700199,DB-700
060MV003,Entity,E20700199,DB-700
060MV003,Entity,E20700199,DB-700
060MV003,Entity,E20800101,
060MV003,Entity,E21500199,E&R
060MV003,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
060MV003,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
060MV003,Entity,E22500199,Tepla
060MV003,Entity,E23000103,
060MV003,Entity,E23200199,E&R BLAZON-2000
060MV003,Entity,E23200199,E&R BLAZON-2000
060MV003,Entity,E23300101,
060MV003,Entity,E23300101,
060MV003,Entity,E24050198,Tepla
060MV003,Placement Entity,E24100201,
060MV003,Reflow Entity,E24100301,
060MV003,Cleaning Entity,E24100401,
060MV003,Entity,E24300199,ASA V2
060MV003,Entity,E24500199,RVSI 7700
060MV003,Lot Size,O20700198,2400
060MV003,Entity Code,R20100698,Y
060MV003,PTN No,R20800698,07
060MV003,PTN no,R21500198,05
060MV003,PTN no,R22500198,02
060MV003,PTN no,R23300398,04
060MV003,PTN no,R24050198,04
060MV003,Support Entity,S20400102,
060MV003,Support Entity,S20400102,
060MV003,Support Entity,S22000101,4D8FD-3814-I33-CMS
060MV003,Support Entity,S22000102,
060MV003,Support Entity,S22000103,4D8FD-3814-I33-CMS
060MV007,Taping Entity,E20100199,LINTEC RAD-3500
060MV007,Taping Entity,E20100199,LINTEC RAD-3500
060MV007,Lapping Entity,E20100299,OKAMOTO GNX-300
060MV007,Lapping Entity,E20100299,OKAMOTO GNX-300
060MV007,Detaping Entity,E20100399,LINTEC RAD-2500
060MV007,Detaping Entity,E20100399,LINTEC RAD-2500
060MV007,Entity,E20300199,LINTEC RAD-2500
060MV007,Entity,E20300199,LINTEC RAD-2500
060MV007,Entity,E20400199,A-WD-300T
060MV007,Entity,E20400199,A-WD-300T
060MV007,Entity,E20700199,DB-700
060MV007,Entity,E20700199,DB-700
060MV007,Entity,E20700199,DB-700
060MV007,Entity,E20800101,
060MV007,Entity,E21500199,E&R
060MV007,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
060MV007,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
060MV007,Entity,E22500199,Tepla
060MV007,Entity,E23000103,
060MV007,Entity,E23200199,E&R BLAZON-2000
060MV007,Entity,E23200199,E&R BLAZON-2000
060MV007,Entity,E23300101,
060MV007,Entity,E23300101,
060MV007,Entity,E24050198,Tepla
060MV007,Placement Entity,E24100201,
060MV007,Reflow Entity,E24100301,
060MV007,Cleaning Entity,E24100401,
060MV007,Entity,E24300199,ASA V2
060MV007,Entity,E24500199,RVSI 7700
060MV007,Lot Size,O20700198,2400
060MV007,Entity Code,R20100698,Y
060MV007,PTN No,R20800698,07
060MV007,PTN no,R21500198,05
060MV007,PTN no,R22500198,02
060MV007,PTN no,R23300398,04
060MV007,PTN no,R24050198,04
060MV007,Support Entity,S20400102,
060MV007,Support Entity,S20400102,
060MV007,Support Entity,S22000101,4D8FD-3814-I33-CMS
060MV007,Support Entity,S22000102,
060MV007,Support Entity,S22000103,4D8FD-3814-I33-CMS
060NL024,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NL024,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NL024,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NL024,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
060NL024,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
060NL024,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
060NL024,Entity,E22500102,
060NL024,Lot Size,O20700198,3520
060NL024,Entity Code,R20100698,D
060NL024,PTN No,R20800698,66
060NL024,PTN no,R21500198,05
060NL024,PTN no,R22500198,02
060NL024,PTN no,R23300398,04
060NL024,PTN no,R24050198,04
060NL024,Support Entity,S20400102,
060NL024,Support Entity,S20400102,
060NL024,Support Entity,S22000101,SI-23066-283F12
060NL024,Support Entity,S22000102,
060NL024,Support Entity,S22000103,SI-23066-283F12
060NL025,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NL025,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NL025,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NL025,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
060NL025,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
060NL025,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
060NL025,Entity,E22500102,
060NL025,Lot Size,O20700198,3520
060NL025,Entity Code,R20100698,D
060NL025,PTN No,R20800698,66
060NL025,PTN no,R21500198,05
060NL025,PTN no,R22500198,02
060NL025,PTN no,R23300398,04
060NL025,PTN no,R24050198,04
060NL025,Support Entity,S20400102,
060NL025,Support Entity,S20400102,
060NL025,Support Entity,S22000101,SI-23066-283F12
060NL025,Support Entity,S22000102,
060NL025,Support Entity,S22000103,SI-23066-283F12
060NR013,Entity,E20700199,DB-700
060NR013,Entity,E20700199,DB-700
060NR013,Entity,E20700199,DB-700
060NR013,Entity,E22500199,E&R
060NR013,Entity,E23000103,
060NR013,Entity,E23300101,
060NR013,Entity,E23300101,
060NR013,Lot Size,O20700198,5760
060NR013,Entity Code,R20100698,C
060NR013,PTN no,R21500198,05
060NR013,PTN No,R22250198,05
060NR013,PTN no,R22500198,15
060NR013,PTN no,R23300398,04
060NR013,PTN no,R24050198,04
060NR013,Support Entity,S20400102,
060NR013,Support Entity,S20400102,
060NR013,Support Entity,S22000101,SU-25090-405F15
060NR013,Support Entity,S22000102,
060NR013,Support Entity,S22000103,SU-25090-405F15
060NR015,Entity,E21500199,E&R
060NR015,Entity,E22500199,Tepla
060NR015,Entity,E23000103,
060NR015,Entity,E23300101,
060NR015,Entity,E23300101,
060NR015,Entity,E24050198,Tepla
060NR015,Lot Size,O20700198,5760
060NR015,Entity Code,R20100698,L
060NR015,PTN no,R21500198,05
060NR015,PTN No,R22250198,05
060NR015,PTN no,R22500198,02
060NR015,PTN no,R23300398,04
060NR015,PTN no,R24050198,04
060NR015,Support Entity,S20400102,
060NR015,Support Entity,S20400102,
060NR015,Support Entity,S22000101,SU-22075-325F15
060NR015,Support Entity,S22000102,
060NR020,Entity,E20700199,DB-700
060NR020,Entity,E20700199,DB-700
060NR020,Entity,E20700199,DB-700
060NR020,Entity,E22000199,1000/1000S/2000/2000S
060NR020,Entity,E22000199,1000/1000S/2000/2000S
060NR020,Lot Size,O20700198,5760
060NR020,Entity Code,R20100698,C
060NR020,PTN No,R20800698,63
060NR020,PTN no,R21500198,05
060NR020,PTN No,R22250198,05
060NR020,PTN no,R22500198,02
060NR020,PTN no,R23300398,06
060NR020,PTN no,R24050198,04
060NR020,Support Entity,S20400102,
060NR020,Support Entity,S20400102,
060NR020,Support Entity,S22000101,FG085A-CD3313-06A
060NR020,Support Entity,S22000102,
060NR021,Entity,E20700199,DB-700
060NR021,Entity,E20700199,DB-700
060NR021,Entity,E20700199,DB-700
060NR021,Lot Size,O20700198,5760
060NR021,Entity Code,R20100698,Y
060NR021,PTN No,R20800698,07
060NR021,PTN no,R21500198,05
060NR021,PTN no,R22500198,02
060NR021,PTN no,R23300398,06
060NR021,PTN no,R24050198,04
060NR021,Support Entity,S20400102,
060NR021,Support Entity,S20400102,
060NR021,Support Entity,S22000101,FG085A-CD3313-06A
060NR021,Support Entity,S22000102,
060NR021,Support Entity,S22000103,FG085A-CD3313-06A
060NR037,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NR037,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NR037,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
060NR037,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
060NR037,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
060NR037,Entity (KNS),E22000298,Ultra;Iconn;Maxum base;Maxum Plus
060NR037,Entity,E22500102,
060NR037,Lot Size,O20700198,8000
060NR037,Entity Code,R20100698,C
060NR037,PTN No,R20800698,66
060NR037,PTN no,R21500198,05
060NR037,PTN no,R22500198,02
060NR037,PTN no,R23300398,06
060NR037,PTN no,R24050198,04
060NR037,Support Entity,S20400102,
060NR037,Support Entity,S20400102,
060NR037,Support Entity,S22000101,SI-23066-283F12
060NR037,Support Entity,S22000102,
060NR037,Support Entity,S22000103,SI-23066-283F12
060U9005,Entity,E20700199,CM-300/700
060U9005,Entity,E20700199,CM-300/700
060U9005,Entity,E20700199,CM-300/700
060U9005,Entity,E20800101,
060U9005,Entity,E21500199,E&R
060U9005,Entity,E22000199,SHINKAWA UTC-2000/S/3000
060U9005,Entity,E22000199,SHINKAWA UTC-2000/S/3000
060U9005,Entity,E22500199,Tepla
060U9005,Entity,E23000103,
060U9005,Entity,E23300101,
060U9005,Entity,E23300101,
060U9005,Entity,E24050198,Tepla
060U9005,Lot Size,O20700198,6720
060U9005,Entity Code,R20100698,Y
060U9005,PTN No,R20800698,DV-010
060U9005,PTN no,R21500198,05
060U9005,PTN no,R22500198,02
060U9005,PTN no,R23300398,04
060U9005,PTN no,R24050198,04
060U9005,PTN no,R24720298,14
060U9005,Support Entity,S20400102,
060U9005,Support Entity,S20400102,
060U9005,Support Entity,S22000101,SI-25063-315F
060U9005,Support Entity,S22000102,
060U9005,Support Entity,S23000101,
060U9005,Support Entity,S23000101,
060U9005,Support Entity,S23000101,
063NW025,Entity,E20700199,DB-800; DB-700
063NW025,Entity,E20700199,DB-800; DB-700
063NW025,Entity,E20700199,DB-800; DB-700
063NW025,Entity,E20800101,
063NW025,Entity,E21500199,E&R
063NW025,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
063NW025,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
063NW025,Entity,E22500199,Tepla
063NW025,Entity,E23000103,
063NW025,Entity,E23200101,
063NW025,Entity,E23200101,
063NW025,Entity,E23300101,
063NW025,Entity,E23300101,
063NW025,Entity,E24050198,Tepla
063NW025,Placement Entity,E24100201,
063NW025,Reflow Entity,E24100301,
063NW025,Cleaning Entity,E24100401,
063NW025,Entity,E24300199,ASA V2
063NW025,Entity,E24500199,RVSI 7700
063NW025,Lot Size,O20700198,4000
063NW025,Entity Code,R20100698,C
063NW025,PTN No,R20800698,07
063NW025,PTN no,R21500198,05
063NW025,PTN no,R22500198,02
063NW025,PTN no,R23300398,06
063NW025,PTN no,R24050198,04
063NW025,Support Entity,S20400199,Dual
063NW025,Support Entity,S20400199,Dual
063NW025,Support Entity,S22000101,QQF882640L0033-CMS
063NW025,Support Entity,S22000102,
063NW055,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW055,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW055,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW055,Entity,E22000199,SHINKAWA UTC-1000/1000S; 2000/2000S
063NW055,Entity,E22000199,SHINKAWA UTC-1000/1000S; 2000/2000S
063NW055,Entity (KNS),E22000298,Plus;Ultra;Iconn;Iconn Plu;Rapid
063NW055,Lot Size,O20700198,6000
063NW055,Entity Code,R20100698,O
063NW055,PTN No,R20800698,66
063NW055,PTN no,R21500198,05
063NW055,PTN No,R22250198,05
063NW055,PTN no,R22500198,02
063NW055,PTN no,R23300398,06
063NW055,PTN no,R24050198,04
063NW055,Support Entity,S20400102,
063NW055,Support Entity,S20400102,
063NW055,Support Entity,S22000101,FC10C-CC3516-06A
063NW055,Support Entity,S22000102,
063NW055,Support Entity,S22000103,FC10C-CC3516-06A
063NW066,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW066,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW066,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW066,Entity,E22000199,SHINKAWA UTC-1000/1000S/2000/2000S/3000
063NW066,Entity,E22000199,SHINKAWA UTC-1000/1000S/2000/2000S/3000
063NW066,Entity,E22500199,TEPLA
063NW066,Lot Size,O20700198,6000
063NW066,Entity Code,R20100698,Y
063NW066,PTN No,R20800698,66
063NW066,PTN no,R21500198,05
063NW066,PTN No,R22250198,05
063NW066,PTN no,R22500198,02
063NW066,PTN no,R23300398,06
063NW066,PTN no,R24050198,04
063NW066,Support Entity,S20400102,
063NW066,Support Entity,S20400102,
063NW066,Support Entity,S22000101,FC10C-CC3516-06A
063NW066,Support Entity,S22000102,
063NW076,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW076,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW076,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW076,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
063NW076,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
063NW076,Entity,E22500199,TEPLA
063NW076,Lot Size,O20700198,6000
063NW076,Entity Code,R20100698,Y
063NW076,PTN No,R20800698,66
063NW076,PTN no,R21500198,05
063NW076,PTN No,R22250198,05
063NW076,PTN no,R22500198,02
063NW076,PTN no,R23300398,06
063NW076,PTN no,R24050198,04
063NW076,Support Entity,S20400102,
063NW076,Support Entity,S20400102,
063NW076,Support Entity,S22000101,FC10C-CC3516-06A
063NW076,Support Entity,S22000102,
063NW087,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW087,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW087,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW087,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
063NW087,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
063NW087,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
063NW087,Entity,E22500102,
063NW087,Lot Size,O20700198,6000
063NW087,PTN No,R20800698,66
063NW087,PTN no,R21500198,05
063NW087,PTN no,R22500198,02
063NW087,PTN no,R23300398,04
063NW087,PTN no,R24050198,04
063NW087,Support Entity,S20400102,
063NW087,Support Entity,S20400102,
063NW087,Support Entity,S22000101,FC10C-CC3516-06A
063NW087,Support Entity,S22000102,
063NW087,Support Entity,S22000103,FC10C-CC3516-06A
063NW089,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW089,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW089,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
063NW089,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
063NW089,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
063NW089,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
063NW089,Entity,E22500102,
063NW089,Lot Size,O20700198,6000
063NW089,Entity Code,R20100698,Y
063NW089,PTN No,R20800698,63
063NW089,PTN no,R21500198,05
063NW089,PTN no,R22500198,02
063NW089,PTN no,R23300398,04
063NW089,PTN no,R24050198,04
063NW089,Support Entity,S20400102,
063NW089,Support Entity,S20400102,
063NW089,Support Entity,S22000101,FC10C-CC3516-06A
063NW089,Support Entity,S22000102,
063NW089,Support Entity,S22000103,FC10C-CC3516-06A
064MR019,Entity,E20700103,
064MR019,Entity,E20700103,
064MR019,Entity,E20700199,DB-700
064MR019,Entity,E20700199,DB-700
064MR019,Entity,E20700199,DB-700
064MR019,Entity,E20800101,
064MR019,Entity,E21500199,E&R
064MR019,Entity,E22000199,SHINKAWA UTC-1000/S/2000
064MR019,Entity,E22000199,SHINKAWA UTC-1000/S/2000
064MR019,Entity,E22500199,Tepla
064MR019,Entity,E23000103,
064MR019,Entity,E23200199,E&R BLAZON-2000
064MR019,Entity,E23200199,E&R BLAZON-2000
064MR019,Entity,E23300101,
064MR019,Entity,E23300101,
064MR019,Entity,E24050198,Tepla
064MR019,Placement Entity,E24100201,
064MR019,Reflow Entity,E24100301,
064MR019,Cleaning Entity,E24100401,
064MR019,Entity,E24300199,ASA V2
064MR019,Entity,E24500199,RVSI 7700
064MR019,Lot Size,O20700198,4000
064MR019,PTN No,R20800698,07
064MR019,PTN no,R21500198,05
064MR019,PTN no,R22500198,02
064MR019,PTN no,R23300398,04
064MR019,PTN no,R24050198,04
064MR019,Support Entity,S20400102,
064MR019,Support Entity,S20400102,
064MR019,Support Entity,S22000101,FC10C-CC3516-06A
064MR019,Support Entity,S22000102,
064MR020,Entity,E20300102,
064MR020,Entity,E20300102,
064MR020,Entity,E20700103,
064MR020,Entity,E20700103,
064MR020,Entity,E20700199,DB-700
064MR020,Entity,E20700199,DB-700
064MR020,Entity,E20700199,DB-700
064MR020,Entity,E20800101,
064MR020,Entity,E21500199,E&R
064MR020,Entity,E22000199,SHINKAWA UTC-1000/S/2000
064MR020,Entity,E22000199,SHINKAWA UTC-1000/S/2000
064MR020,Entity,E22500199,Tepla
064MR020,Entity,E23000103,
064MR020,Entity,E23200199,E&R BLAZON-2000
064MR020,Entity,E23200199,E&R BLAZON-2000
064MR020,Entity,E23300101,
064MR020,Entity,E23300101,
064MR020,Entity,E24050198,Tepla
064MR020,Placement Entity,E24100201,
064MR020,Reflow Entity,E24100301,
064MR020,Cleaning Entity,E24100401,
064MR020,Entity,E24300199,ASA V2
064MR020,Entity,E24500199,RVSI 7700
064MR020,Lot Size,O20700198,4000
064MR020,PTN No,R20800698,07
064MR020,PTN no,R21500198,05
064MR020,PTN no,R22500198,02
064MR020,PTN no,R23300398,04
064MR020,PTN no,R24050198,04
064MR020,Support Entity,S20400102,
064MR020,Support Entity,S20400102,
064MR020,Support Entity,S22000101,QQF882640L0033-CMS
064MR020,Support Entity,S22000102,
064MR023,Taping Entity,E20100101,
064MR023,Taping Entity,E20100101,
064MR023,Lapping Entity,E20100201,
064MR023,Lapping Entity,E20100201,
064MR023,Detaping Entity,E20100301,
064MR023,Detaping Entity,E20100301,
064MR023,Entity,E20300102,
064MR023,Entity,E20300102,
064MR023,Entity,E20700103,
064MR023,Entity,E20700103,
064MR023,Entity,E20700199,DB-700
064MR023,Entity,E20700199,DB-700
064MR023,Entity,E20700199,DB-700
064MR023,Entity,E20800101,
064MR023,Entity,E21500199,E&R
064MR023,Entity,E22000199,SHINKAWA UTC-1000/S/2000
064MR023,Entity,E22000199,SHINKAWA UTC-1000/S/2000
064MR023,Entity,E22500199,Tepla
064MR023,Entity,E23000103,
064MR023,Entity,E23200199,E&R BLAZON-2000
064MR023,Entity,E23200199,E&R BLAZON-2000
064MR023,Entity,E23300101,
064MR023,Entity,E23300101,
064MR023,Entity,E24050198,Tepla
064MR023,Placement Entity,E24100201,
064MR023,Reflow Entity,E24100301,
064MR023,Cleaning Entity,E24100401,
064MR023,Entity,E24300199,ASA V2
064MR023,Entity,E24500199,RVSI 7700
064MR023,Lot Size,O20700198,4000
064MR023,PTN No,R20800698,07
064MR023,PTN no,R21500198,05
064MR023,PTN no,R22500198,02
064MR023,PTN no,R23300398,04
064MR023,PTN no,R24050198,04
064MR023,Support Entity,S20400102,
064MR023,Support Entity,S20400102,
064MR023,Support Entity,S22000101,QQF882640L0033-CMS
064MR023,Support Entity,S22000102,
064MR023,Support Entity,S22000103,QQF882640L0033-CMS
064MR024,Taping Entity,E20100101,
064MR024,Taping Entity,E20100101,
064MR024,Lapping Entity,E20100201,
064MR024,Lapping Entity,E20100201,
064MR024,Detaping Entity,E20100301,
064MR024,Detaping Entity,E20100301,
064MR024,Entity,E20300102,
064MR024,Entity,E20300102,
064MR024,Entity,E20700103,
064MR024,Entity,E20700103,
064MR024,Entity,E20700199,DB-700
064MR024,Entity,E20700199,DB-700
064MR024,Entity,E20700199,DB-700
064MR024,Entity,E20800101,
064MR024,Entity,E21500199,E&R
064MR024,Entity,E22000199,SHINKAWA UTC-1000/S/2000
064MR024,Entity,E22000199,SHINKAWA UTC-1000/S/2000
064MR024,Entity,E22500199,Tepla
064MR024,Entity,E23000103,
